ID,Tweet,Sentiment
1132,"#JusticiaParaPaola Este martes comienzan las audiencias del caso que representa el mas comun de los estereotipos latinoamericanos en violencia sexual: Ella lo sedujo. Excepto que ella era una estudiante ecuatoriana de un colegio publico y tenia 14 años. 
https://t.co/mroIUFq6YT",2
1133,Aumentaron reportes de violencia contra estudiantes en Bogota https://t.co/uSNPjpLvlu,2
1134,Proponen que concejales entreguen dos policias de su esquema para que vigilen Transmilenio https://t.co/xZfEEYlEGa,4
1135,"Este debe ser el comportamiento de un conductor de SITP, cuyo vehiculo esta lleno de pasajeros?
Ataca y agrede con arma contundente a otro conductor con quien chocaron sus vehiculos
ETIB Z70-451
Placas WCN 430
@TransMilenio @SITPAyuda @sitpbogota  @MabelLaraNews @NoticiasUno https://t.co/80j7NjN21P",2
1136,"Nuestros medios ubican el director de un colegio en el Hobo para hacerlo ver como un retrogado y hasta depravado, porque ven absurdo el cumplimiento de un uniforme (leer definicion). En serio esto es noticia en un pais un poco (tan) descuadernado como el nuestro?",2
1137,Ecuador: gobierno reconoce responsabilidad en caso de niña abusada que se suicido https://t.co/Sb5ShqEB81,2
1138,#InseguridadEs salir a la calle con temor a los ladrones..#Bogota zona de teusaquillo y chapinero.,2
1139,"Seis mujeres fueron asesinadas despues de que sus agresores entraran violentamente a sus casas a buscarlas. A tres las mataron al tiempo que a sus hijas. Tres eran venezolanas y tres eran menores de edad. Una era lideresa social. 

https://t.co/sR3MseS9ws",1
1140,#LaCasaSugiere La caravana de la muerte: los misteriosos asesinos en moto que azotan al Putumayo #VivasYVivosLosQueremos  https://t.co/R65zJ92uFp via @RevistaSemana,2
1141,@gabrielamaria94 En Bogota te distraen con el tema de limpiarte el vidrio y te atracan o en su defecto se roban los espejos,2
1142,Le ponen los ganchos a cuatro malacarosos dedicados al robo de carros en Bogota https://t.co/47Oe5wp30C,2
1143,#IMPORTANTE Un menor de 12 años de sexto de primaria entro disparando a un colegio en Mexico dejando una persona muerta y luego se suicido (Espere informacion) https://t.co/Mdg00BjPsl,2
1144,Desde que se tomo esta ridicula decision he estado mas pendiente de no tomar taxi. Les saldra el tiro por la culata a esa pandilla de hijueputas de carros amarillos. https://t.co/fJFB1rgPwa,1
1145,@ELTIEMPO @Uber_Col Pesima decision nos obligan a tomar taxi y que nos roben. Deberian legalizar uber con vehiculos tipo sedan y maximo 5 años de modelo.,2
1146,"Quien sera el libretista de la justicia colombiana? - Todo un operativo con carros, motos, moscas, planos para robarse una cadena. A ese cuento le falta un pedazo. El fiscal asesinado fue victima de todo, menos de delincuencia comun. Fiscalia cada vez mas decepcionante.",2
1147,Bogota tendra temporada antitaurina con actividades culturales de protesta y de rechazo contra el maltrato animal https://t.co/DnQicKEcLR,4
1148,"@ManoloMoles  @ClaudiaLopez en Colombia en tiempos de paz, los animalistas se alzan con violencia. @Bogota debe garantizar seguridad a todos sus habitantes aun de distinto pensamiento https://t.co/X2CTzEVqpn",3
1149,Fue capturado el lider de una peligrosa banda que se dedicaba al hurto de vehiculos en #Bogota. Vea los detalles en este informe de @Citytv https://t.co/6q3We0aUTM,3
1150,Presuntamente el homicidio de un taxista en Bogota se dio cuando intentaban robarle el producido del dia https://t.co/N7egNgU7ho https://t.co/bM0VaQeimS,2
1151,"En esta motocicleta habrian huido los presuntos responsables del asesinato de un hombre de 42 años en el barrio Santa Ana de San Cristobal. La victima recibio un impacto con arma de fuego, al intentar oponerse a un fleteo.@Citytv #ArribaBogota #Fleteo https://t.co/bT9j3bxnUs",2
1152,"Caen ladrones de vehiculos.Un conductor fue victima de dos sujetos armados que lo intimidaron para robarle su carro, sin embargo, gracias al sistema de ubicacion satelital, fue recuperado por las autoridades. #ArribaBogota @BallesterosLeo @Citytv https://t.co/9te87aPHeZ",3
1153,Capturado en flagrancia lider de banda dedicada a hurto de vehiculos https://t.co/Sd7butVASZ https://t.co/POm9nRMzOP https://t.co/yAqpyZVcjk,3
1154,#ATENCION: A la carcel los implicados en el caso del homicidio al fiscal Libreros https://t.co/CFhST0j47N https://t.co/ABe8PT9phz,3
1155,"Esto es gracioso para algunos, por que es un hombre el que sufre el abuso. Si fuera el caso  opuesto seria viral y ya estarian los medios encima... https://t.co/F30zcCAjgP",2
1156,@PoliciaBogota donde se denuncia taxi del aeropuerto con taximetro adulterado sin tener que descargar apps??,3
1157,Asesinan a taxista que intentaron robar en el sur de Bogota. https://t.co/MIMjokURyW https://t.co/Gzi7kaMIvl,2
1158,Tours bogota Plaza Simon Bolivar.si la misma que Pablo Escobar a traves de un grupo guerrillero secuestro la suprema Corte de justicia y como de 30 jueces solo quedaron como 5. Como dato importante Pablo Escobar‚ https://t.co/6HTHx5oODl,3
1159,Que hijueputa impotencia que te roben el celular.,1
1160,"No hay sanciones ni condenas porque el nivel de impunidad entre efectivos de la fuerza publica (policias y soldados) es superior al 93% y eso frente a los casos denunciados. El subregistro facilmente puede triplicar las cifras, pero el problema sigue siendo invisibilizado. https://t.co/EItIYwRVss",2
1161,"Por una cadena de oro lo matan a uno, tambien por una bicicleta, un celular, en fin... Colombia es un territorio hermoso, lleno de ladrones y matones.",2
1162,"#FelizJueves , @Bogota @ClaudiaLopez @GobiernoBTA @LuisErnestoGL @sgeneralbogota Pido por favor retirar la restriccion de la pagina de facebook a mi y, seguramente muchos ciudadanos, que impide que sigamos la pagina, reaccionemos a las publicaciones y comentemos.Gracias. https://t.co/U1C1rfMdQR",3
1163,"@jciragorri Faltan los habitantes de calle, los vendedores ambulantes, los grafitis y el olor a mierda mezclado con orines",2
1164,@ELTIEMPO despues de casi 17000 lesionados de la espalda en accidentes se dieron cuenta que eso no sirve para taxi?',2
1165,"@IvanCepedaCast Señor,en un pais donde matan por robar  un celular o una bicicleta,se necesita autoridad seguridad .los delincuentes hay que sacarlos de las calles y exterminarlos en sus guaridas",2
1166,@EduardoLuisFut @SectorMovilidad @Bogota @ClaudiaLopez Ya en altas horas de la noche nos pueden hasta robar en bicicleta y serian hasta mas rapidos...,2
1167,Se cumplieron cinco años desde el atentado que se cobro la vida de 12 personas en contra del seminario satirico Charlie Hebdo https://t.co/C1fF7fbgse https://t.co/Lhk8g3QulI,2
1168,"@CodensaEnergia Denuncio que desde la semana pasada, puente vehicular de Calle 100 con autopista norte y alrededores se encuentra Sin Alumbrado Publico. La calle, puente y andenes son un tunel. Se requiere intervencion urgente.",2
1169,@PoliciaColombia  grupo de atracadores en la estacion Nariño de transmilenio...,2
1170,"Un Soldado activo que se encontraba de permiso fue capturado cuando intentaba hurtarle el celular a una menor de edad en el barrio Galan, el hombre estuvo a punto de ser linchado por la comunidad. Detalles en #CityNoticias de las 8pm @Citytv https://t.co/Jq7s3huHSe",2
1171,"@ChaveVergara @FiscaliaCol En colombia,matan por robar, un celular, una bicicleta.las calles estan llenas de delincuentes al acecho.esa es la realidad",2
1172,Capturados dos ciudadanos extranjeros robando bicitaxis en Soacha Los sujetos  golpeaban y amenazaban con arma blanca al conductor quitandole el producido y su vehiculo de trabajo.https://t.co/BQTyjIsJ7S https://t.co/PQXBhsl3pH,2
1173,Cuando robas de manera disimulada un televisor de 40 pulgadas.#FelizJueves #Bogota #Colombia #risa https://t.co/apqUOBi8WZ,3
1174,"En el balance entregado por el presidente @IvanDuque se anuncio que en el 2019 el homicidio disminuyo en 1%, pasando de 12.923 casos en 2018 a 12.825 casos el año pasado. En el caso de asesinatos a lideres sociales, hay una disminucion del 25%.",3
1175,36 adultos y 14 niños fueron victimas de la polvora durante esta temporada de fin de año en Bogota. Las cifras aumentaron drasticamente en relacion al año anterior ‚Üí https://t.co/96Xxi8C76c,2
1176,@RevistaSemana @VickyDavilaH @ClaudiaLopez Bogota nesesita seguir en desarrollo  con  tecnologia obras y seguridad mano fuerte  Alos corructos mejores colegios distritales  al igual mejorar la economia de nuestra ciudad menos negocios ambulantes mas oportunidades para ellos mismos una ciudad prospera,3
1177,"A pesar de estas crueles practicas que implican maltrato animal, se les permite a menores de edad asistir sin ninguna restriccion. Deploramos estas actividades que atentan contra la vida de seres vivos. #InfanciaSinViolencia https://t.co/ErbZY2STXp",2
1178,"#CityTv | En medio de labores y vigilancia y control, la Policia Metropolitana se encontro en la noche de este miercoles un complejo desguazadero de vehiculos hurtados. https://t.co/rSKzUiw9mB",3
1179,"Durante el dia de hoy se ha ido la luz en mi casa unas cinco o seis veces aproximadamente. En los 7 años que llevo viviendo en esta casa, nunca habia sucedido.",3
1180,Mk si hasta los mismos habitantes de calle no comen ellos para darle de comer a sus perritos https://t.co/Sd6JyAOWSF,2
1181,Si los parques se han convertido en la zona de consumo de drogas https://t.co/s2XyX7XxX3,2
1182,"Dos personas muertas por arma de fuego, entre ellas un menor de edad y dos mujeres heridas, es el saldo de una riña que se presento en la Isla de San Andres #NoticiasDeLaHora https://t.co/U0M40BCzoX",2
1183,Hace una semana me robaron el celular. Hoy aparecen estas fotos en mi cuenta de Google.Rt para que conozcan a la rata. Espero lo estes disfrutando. https://t.co/RJ9WlcaKYQ,2
1184,@IvanDuque resultados que nadie ve por que en Bogota nos roban o nos apuñalan cada 5 minutos,2
1185,Robo de informacion en el Celular https://t.co/OYRJnvHVhy,2
1186,En video quedo registrado hurto a veterinaria en #Bogota ‚https://t.co/gRNKDieQ3a https://t.co/1fvRsfOKwx,2
1187,"Muchachos, salgamos a marchar porque este gobierno se roba los recursos de la educacion.Pero señorita Juvinao, al que cogieron robandose la plata de la educacion es su novio...Plop!",2
1188,"@Citytv Esto evidencia la falta de control y seguridad por parte de @TransMilenio y @PoliciaBogota. El problema no es el transporte, es toda la plata que se roban y lo mal que lo gestionan y controlan.",2
1189,"No ponga en juego su dinero, proteja su moto: No recoja personas extrañas. Lleve su motocicleta a talleres reconocidos.Nunca deje parqueada su motocicleta con el motor encendido #TodosContraElHurto https://t.co/HRTPV02f4n",3
1190,"Alcaldesa @ClaudiaLopez por favor ayudanos con el problema de los habitantes de calle en el sector del jazmin localidad de puente Aranda, cada vez crece y la anterior administracion nunca hizo nada",2
1191,@maferojas @ConcejoDeBogota Milagro no le han robado la bicicleta...,3
1192,Y que paso con los Desaparecidos!? Se jactan de reducir los homicidios pero  continuan escondiendo las cifras de las nuevas desapariciones. El caso de Bogota es el mejor ejemplo. https://t.co/KjW21CX7hX,2
1193,"Asi me robaron mi primer celular, Mas bobita... https://t.co/viMj1OQ7JH",2
1194,"@patty21_rincon @jgilbertoj @goyito_sabater7 No se puede generalizar es verdad, la violencia es un hecho los agredores existen...En otro caso apodero a mujer victima de violencia intrafamiliar. Se viene condena contra el agresor canalla. Les informare...",2
1195,Robo masivo a una clinica veterinaria en el sur de Bogota; un venezolano capturado https://t.co/Oo37kFJWRN,2
1196,"@TransMilenio @felipe_ramir @Bogota Por favor trabaje duro con la seguridad en @TransMilenio , es un verdadero peligro subirse a un bus, es urgente !!!!",2
1197,"esas hps preguntas tan mks... me robaron el celular pero se me olvido invitar al ladron a un cafe para que me diga como se llama que edad tiene a que se dedica aparte de robar, y cuadrar un asadito.",2
1198,"#BogotaNoctambula | Caen ladrones de vehiculos por culpa del GPS. Un conductor fue victima de dos sujetos armados que lo intimidaron para robarle su carro, sin embargo, gracias al sistema de ubicacion satelital, fue recuperado por las autoridades. https://t.co/6BHi3hIH24",3
1199,"Quiero que contribuyamos para mejorar la seguridad en Bogota, en que contexto sientes que la ciudadania esta mas desprotegida?",3
1200,"2/3: La campaña de desprestigio a las FFMM emprendida por activistas de izquierda en complicidad con la JEP, medios de comunicacion y Universidades cooptadas, buscan trasgedir la verdad y culpar a militares y policias de los asesinatos de farc, eln y otros grupos narcotraficantes https://t.co/HtdG7XaBaX",2
1201,"@NoticiasCaracol Que lamentable, la inseguridad es por todos lados.  En la ciudad, en el campo ; en la casa, en la calle.  Y la policia? bien gracias. La tactica  es poner trabas a las denuncias, cero diligencia. Muy grave.",2
1202,"Un barrio que divide a Bogota con Mosquera se alarmo ante una violenta gresca que termino con un taxi incinerado, un fallecido, tres capturados y dos heridos en una lluvia de palos y piedras. https://t.co/76aM0WQgnZ",2
1203,El colmo! En Bogota roban oficina antiatraco de un reconocido Banco https://t.co/ezO6ffLAbi,2
1204,"@Susanadleon No somos un pais de violencia total, somos un pais donde hay regiones, sectores, comunas, veredas, corregimientos, barrios y cuadras del municipio mas pequeño hasta Bogota en donde se corre el riesgo de morir, gracias al control del narcotrafico y todas sus ramas.",2
1205,"@Joheca47 @GeorgeBarriosBl @Lopezdorae @PoliciaColombia @PoliciaBquilla @JMVivancoHRW @marthavillalbah Se generaliza porque son miles y miles de casos donde la policia a violado, torturado, desaparecido y asesinado personas. Son miles de casos denunciados donde ellos han abusado de su 'poder' no solo entre ellos mismos, sino a los civiles.",2
1206,"Como asi que hubo usuarios del transporte publico en Bogota que pasaron la noche en buses, no que la policia llevan a la gente en camiones hasta su casa?",2
1207,Masivo atraco con arma de fuego en bus intermunicipal en la calle 80 en Bogota https://t.co/ZeCX5Yo7Wc,2
1208,"@DonPornocracia Hace 3 años se entraron 5 ladrones a mi casa. 78 con 8. Por fortuna lo tipos se asustaron y salieron a la Hora. Los policias se demoraron 20 minutos en llegar, juro que cuando entraron temia mas por las cosas que los ladrones no lograron llevarse. Ninguna clase de investigacion.",2
